latitude, longitude, ocurrences
41.8669037639,-87.6665674444,132.343797891
41.8668051692,-87.6671262462,109.434713372
41.8668049538,-87.6669300308,104.255764509
41.8668106522,-87.6667560217,98.3012565026
41.8668069706,-87.6665796029,104.703550777
41.8669537111,-87.6663862889,89.6570703201
41.8669563269,-87.6662063077,90.0485643657
41.8669014868,-87.6663802895,132.95945395
41.8668993699,-87.6661979315,128.994057144
41.8669544681,-87.6660095957,86.8585163655
41.8669535106,-87.6658328085,85.0984545801
41.8669020694,-87.6660207639,126.710630723
41.8669032206,-87.6658308971,122.910241674
41.8668068947,-87.6663726491,101.760520938
41.866810463,-87.6661942778,97.5965100926
41.8668111695,-87.6660129492,97.1765960742
41.8668116731,-87.6658287308,93.2371563018
41.8669553333,-87.6656411961,85.9683689908
41.8669552979,-87.6654610213,84.3797469986
41.8669004853,-87.6656478529,120.804737176
41.866904875,-87.6654638906,120.782588996
41.866958,-87.6652718846,86.0678505112
41.8669602245,-87.6650809184,85.0393003231
41.8669022687,-87.6652766418,118.518797722
41.8668974918,-87.6650854262,114.268867433
41.8668162407,-87.6656600926,94.0257682753
41.8668186393,-87.665458,94.0579085301
41.8668192609,-87.6652758043,87.7915040366
41.8668224821,-87.6650895179,85.0853516559
41.8669582885,-87.66491,88.549132911
41.8669613235,-87.6647213824,97.5898892982
41.8668981207,-87.6649118793,112.067391359
41.8668976563,-87.6647189844,114.385122066
41.8669571852,-87.6645227222,94.3484148977
41.8669619683,-87.6643599048,98.3577590621
41.8668938966,-87.6645431034,110.077034432
41.8668897188,-87.66433975,111.519176752
41.86682405,-87.664900525,76.7911250064
41.8668231429,-87.6647256905,72.2970385908
41.8668268936,-87.6643649362,71.2090352374
41.866957697,-87.664165197,99.473634665
41.8669671061,-87.6639953333,104.657609594
41.8668932979,-87.6641641702,103.737913605
41.8668869833,-87.6639934333,106.638213298
41.8669610238,-87.6637980476,112.567522331
41.8669673857,-87.6636092429,108.494705811
41.8668886809,-87.6637843404,104.81848801
41.8668835455,-87.6636138364,103.67846044
41.8727148182,-87.6567675227,95.4318729166
41.8726333478,-87.6567666522,88.7055260496
41.8725468861,-87.6567770759,91.1669244871
41.8724607857,-87.656771381,95.3477084448
41.8723790385,-87.6567799872,95.2328597822
41.8722945056,-87.6567786854,99.4892722011
41.8722071341,-87.6567861951,99.4685299915
41.8721244318,-87.6567894432,103.002265732
41.8720393441,-87.6567853333,106.192313732
41.871955875,-87.6568039886,100.161629541
41.8718708143,-87.6567933,90.9889524707
41.8717876552,-87.656800046,97.0418349351
41.871705241,-87.6568062892,97.2157877612
41.8716137763,-87.6568006579,92.6702749453
41.8715325301,-87.6568088795,92.9099142515
41.8714494583,-87.6568042222,89.5151791411
41.8713665542,-87.6568024096,94.3612404926
41.87128125,-87.656797869,96.7876366407
41.8711960256,-87.656794641,94.0371378062
41.8711112706,-87.6567959176,95.7926326779
41.8710252987,-87.656791974,93.7212722219
41.8709440353,-87.6567922588,94.7259693508
41.8708601818,-87.6567880519,92.6546088948
41.870771037,-87.6567828765,95.7983066538
41.8706911978,-87.6567883187,97.3081893351
41.8706069254,-87.6567790597,88.8570317871
41.8705219438,-87.6567847303,96.5334884397
41.8704417381,-87.6567773333,97.4557259757
41.8703511772,-87.6567768101,94.1366193266
41.8702696353,-87.6567818824,96.0760590991
41.8701825696,-87.6567694557,93.5836775624
41.8700959367,-87.6567777975,92.0286017956
41.869332963,-87.6634351481,79.6782716818
41.8693370833,-87.66325175,81.2330485403
41.869336,-87.6630517586,80.3292889959
41.8693371296,-87.6628761852,77.2109003601
41.8693371754,-87.6626913684,77.7118179072
41.8693403636,-87.6625091273,78.3125158832
41.8693399643,-87.6623220179,79.0269554594
41.869343661,-87.6621370508,81.3271549932
41.869345375,-87.6619601607,80.144237033
41.8693423929,-87.6617652321,80.8515465693
41.8693484038,-87.6615786538,80.545971968
41.8693483774,-87.6614004717,77.0696856055
41.8693475714,-87.6612091633,73.6475874911
41.869353375,-87.66104155,71.0503493665
41.8693502456,-87.6608508596,75.2533315978
41.8693524872,-87.6606577692,71.222896222
41.8694110233,-87.6603013488,70.7262967735
41.8694091,-87.6601037,72.585541171
41.8694129623,-87.6597383208,75.0147993538
41.8694143778,-87.6595465111,76.0396793533
41.8694117447,-87.6593756596,72.7134927577
41.86941608,-87.65919012,76.5345739228
41.869414,-87.6590005862,82.0223084239
41.8694182115,-87.6588043846,77.5648790833
41.8694166863,-87.658635451,75.668628609
41.8694169815,-87.6584492963,79.5239039097
41.869418,-87.6582615862,80.1724081908
41.8694191636,-87.6580703636,79.3791792103
41.8694174528,-87.6578848491,77.9591850701
41.8694221525,-87.6577092203,77.6779727735
41.8693515714,-87.6604847755,73.0136922915
41.8693506279,-87.6602900465,73.0785205244
41.8693507857,-87.6597498333,72.3387718249
41.8693490217,-87.6595375652,70.197258162
41.8700147654,-87.6567735926,92.93236134
41.8699285676,-87.6567655,89.9166151677
41.8698467975,-87.6567613165,90.7430413719
41.8697564085,-87.656761662,90.1483162802
41.8694189231,-87.6575251346,78.5189078724
41.8694260303,-87.6573438485,83.3774743313
41.8694804,-87.6569864,71.2671710033
41.8694261525,-87.6571550339,82.5367880473
41.8694281077,-87.6569692769,101.019067359
41.8696759048,-87.6567522619,93.3409274066
41.8695930952,-87.6567507143,96.0801167672
41.8695018155,-87.6567548641,130.356563429
41.8695008889,-87.6566148889,82.8101407579
41.8694265213,-87.6567710851,135.715548153
41.869429186,-87.6566160233,90.0655262364
41.8693432903,-87.656749129,94.2636526091
41.8727155455,-87.6471710779,94.8246427174
41.8726305797,-87.6471516667,93.6655778163
41.8725472308,-87.6471608132,100.132401415
41.8724630896,-87.6471591194,92.9161860441
41.8723742048,-87.6471530602,99.2314538116
41.8722957722,-87.6471611139,95.8157276767
41.8722072985,-87.647153209,94.754688232
41.8721289419,-87.6471516047,95.2050877196
41.8720413455,-87.6471563455,82.0451645712
41.8719511935,-87.6471447258,77.8473586859
41.8718745185,-87.6471343889,72.3571111519
41.871786902,-87.6471407255,71.6005893398
41.8717076604,-87.6471345849,70.9328490065
41.8707717391,-87.6470431739,71.1791091071
41.8706869574,-87.6470450426,71.1052857116
41.8706022045,-87.6470376364,70.2108202382
41.87052112,-87.64704102,73.0094242863
41.87043376,-87.64703698,74.8871466755
41.8703547037,-87.6470415185,74.7941472848
41.8702731875,-87.6470374375,73.5734150938
41.8701850323,-87.6470304516,80.8120274597
41.87010325,-87.6470398,82.1706532184
41.8694163235,-87.6510906176,81.6544687161
41.8695059123,-87.6508728772,79.3833871587
41.8695015763,-87.6488561186,70.3289900875
41.8693405179,-87.6510965536,72.8508986592
41.8692519687,-87.6510881562,72.1347542039
41.86917635,-87.6510785,70.7397201851
41.8690011667,-87.6510604697,70.8659668929
41.8700127931,-87.6470247759,82.2044983522
41.8699306769,-87.6470348615,83.9992134252
41.8698501176,-87.6470291765,78.5206628448
41.8697676935,-87.6470371613,79.2455536477
41.8696751702,-87.647021,78.1113387177
41.8695950741,-87.6470308333,85.2760775947
41.8695055625,-87.6470462708,84.9056246671
41.8694215424,-87.6470448983,79.9998613354
41.8693450364,-87.6470555636,75.4857907707
41.8692520164,-87.6470418525,79.6230865218
41.8691689531,-87.6470499687,80.2138425166
41.8690838431,-87.6470506078,74.2198154008
41.8690005079,-87.6470423175,79.9093749775
41.8689197344,-87.6470443594,81.9764173349
41.868829082,-87.647041,80.4986749083
41.8687480141,-87.6470431549,83.0638228716
41.8686575965,-87.6470357018,78.7050668975
41.8685834179,-87.6470301343,81.3853624317
41.8684983284,-87.6470375224,85.4078095202
41.8684037887,-87.6470323803,85.4160466224
41.8683250625,-87.6470265156,79.7924724342
41.8682468571,-87.6470371786,77.3478471094
41.8681618108,-87.6470256622,85.1451253087
41.8680796061,-87.6470325909,86.3104620024
41.86798825,-87.6470327344,83.2619777586
41.8679032308,-87.6470327846,82.0594747444
41.8678237333,-87.64703595,83.3068719357
41.8677338571,-87.6470274416,91.9030530915
41.8676499737,-87.64703775,97.8467107758
41.867566186,-87.6470300116,101.78725761
41.8674773378,-87.6470256622,104.179299379
41.8673940991,-87.6470372342,117.827336059
41.8669668243,-87.6634323919,109.940358077
41.8669693562,-87.6632499452,112.398086326
41.8668803091,-87.6634228909,102.252443322
41.866886434,-87.6632430566,103.240317245
41.8669689268,-87.6630637927,119.273375804
41.8669720641,-87.6628737179,118.45407964
41.8668766897,-87.6630656897,104.423584207
41.8668856364,-87.6628718909,104.042840296
41.8669730658,-87.6626928553,116.702553865
41.866974641,-87.6625109487,120.073684731
41.8668830345,-87.6627004655,103.730185749
41.8668888704,-87.6625055,101.526605701
41.8669757442,-87.6623204302,122.055206739
41.8669783867,-87.6621324533,120.807709361
41.8668863077,-87.6623337885,103.283805451
41.8668877778,-87.6621371905,105.533436832
41.8669802875,-87.661960025,120.910401918
41.8669854605,-87.6617625789,120.7756192
41.8668841636,-87.6619452909,103.464589409
41.8668961228,-87.6617670877,101.370831958
41.8669779524,-87.6615857738,125.22451253
41.8669812439,-87.6614026341,125.117900969
41.8668871132,-87.6615846604,99.2317812343
41.8668940192,-87.6613976923,99.3258876872
41.8669810759,-87.6612130759,123.743908069
41.8669828947,-87.6610286184,119.088971751
41.8668976034,-87.6612069138,98.5790590413
41.8668955435,-87.6610315,93.3779119043
41.8669802,-87.6608474667,120.883636731
41.8669837875,-87.6606626875,122.566714178
41.8668988772,-87.6608445263,95.4225572665
41.866898898,-87.6606541837,93.3397987653
41.8670386923,-87.660113,75.6110690808
41.8670379024,-87.659928878,77.8117870941
41.8670412353,-87.6597405294,84.0678505112
41.8670397143,-87.6595374286,85.4884925616
41.86704125,-87.6593661154,84.731671841
41.8670475098,-87.6591716863,87.4361193427
41.8669863611,-87.6604779861,117.604099285
41.8669847857,-87.6602985857,116.905325759
41.8669012353,-87.6604765098,89.3202137114
41.8669002826,-87.6602953913,86.0150181403
41.8669812162,-87.660106527,117.696799767
41.866982082,-87.6599181803,112.817541192
41.8669037959,-87.6601072449,84.7052556556
41.8669044186,-87.6599237442,79.178649955
41.8669793188,-87.6597356812,113.63116338
41.8669802295,-87.6595485082,108.949461875
41.866905875,-87.65974345,74.8627843708
41.8669036216,-87.6595647568,71.8046570542
41.866980431,-87.6593718103,107.370482956
41.8669782462,-87.6591954,110.27996657
41.8670401724,-87.6590016034,94.895682686
41.8670479375,-87.6588239063,98.6597135683
41.8670439143,-87.6586228143,103.096859851
41.8670518955,-87.6584496418,103.351357054
41.8670478472,-87.6582561528,104.938224074
41.8670538594,-87.6580751563,106.488223682
41.8670527013,-87.6579042338,112.173515253
41.8670518158,-87.6576999211,113.272268742
41.8669732985,-87.6589958806,110.080355619
41.8669762,-87.6588221,105.630654135
41.8669753934,-87.6586304918,105.502752641
41.8669723333,-87.6584539412,103.31338258
41.8669752667,-87.6582716167,106.935550797
41.8669764762,-87.6580731111,108.129866803
41.8669693214,-87.6578874464,105.964399894
41.8669739649,-87.657707807,106.692750548
41.867056831,-87.6575393521,116.597348275
41.8670571798,-87.6573303034,118.750061262
41.8670593175,-87.6571578095,115.092840661
41.8670621413,-87.6569695109,122.577514406
41.8671414375,-87.656759375,71.5273922754
41.8671356849,-87.656634,115.261518607
41.8670585758,-87.6567777121,134.143378786
41.8670645344,-87.6566005954,191.368400561
41.8671215937,-87.6564210313,113.357657361
41.8671218333,-87.6562217333,94.290286067
41.8670657187,-87.6564103625,212.795624928
41.8670641833,-87.6562237083,195.836369699
41.866974,-87.6575131692,107.849302416
41.8669738163,-87.6573348571,104.469535353
41.8669769265,-87.6571646765,107.205116234
41.866978,-87.6569735472,105.763332879
41.8669761967,-87.6567975246,110.856352334
41.8669818182,-87.6566003182,131.898763507
41.8669811791,-87.6564207015,141.904437483
41.8669806719,-87.6562202656,133.18280781
41.8671208276,-87.6560483448,95.1915926354
41.8671198056,-87.6558577222,103.249689924
41.8670648133,-87.65605468,201.253004175
41.8670680214,-87.6558490643,196.840469012
41.8671255405,-87.6556797838,100.856490999
41.8671231429,-87.6554939388,110.345741621
41.8670665172,-87.6556860431,185.417103591
41.8670697482,-87.6555012734,195.570574638
41.8671263125,-87.6552976875,117.567420631
41.8671241579,-87.655117386,117.116523513
41.8670674104,-87.6553004776,193.714192275
41.8670693036,-87.6551316518,182.105126982
41.8671248966,-87.6549372414,123.441334167
41.8671266429,-87.6547485714,129.731940721
41.8670683906,-87.6549388828,180.656413961
41.8670697113,-87.654766,173.675060645
41.8669822679,-87.6560526607,130.655883136
41.8669826897,-87.6558650517,127.933256551
41.8669804259,-87.6556688889,119.055155132
41.8669852075,-87.6555023019,119.476934273
41.8669800385,-87.6553074615,116.267301219
41.8669844,-87.6551206889,107.236237998
41.8669796889,-87.6549399333,103.387095825
41.8669834,-87.6547604889,100.774241743
41.8671265443,-87.6545685443,142.770543041
41.8671248947,-87.6543718947,151.290038766
41.8670730165,-87.6545800992,180.400350544
41.867071383,-87.65438,167.785182151
41.8671290581,-87.654208314,149.050808519
41.8671250351,-87.6540176842,164.94013929
41.8670716071,-87.6542080476,159.331262755
41.8670684949,-87.6540203434,168.235830453
41.867214,-87.653244,70.3868554594
41.8671295755,-87.6538370283,174.793150373
41.867128942,-87.6536424855,184.251518083
41.8670725287,-87.6538282299,162.69309955
41.8670642192,-87.6536427397,152.863083279
41.8671285702,-87.6534628843,183.368699469
41.8671315461,-87.6532742895,194.849514268
41.8670696825,-87.6534711746,145.728918443
41.8670630513,-87.6532789487,154.447437266
41.8669853913,-87.6545703913,99.7981749244
41.8669920811,-87.6543945405,89.6722772185
41.8669839268,-87.6542100732,85.5543177064
41.8669832941,-87.6540108529,82.4145389508
41.8669900588,-87.6538385294,76.9015454199
41.8672114286,-87.6527255,73.3301842068
41.8671333333,-87.6530907398,185.620035729
41.8671335113,-87.6529201729,184.510692349
41.8670683231,-87.6530847385,144.036248016
41.8670609344,-87.6529205246,137.119335454
41.8671385141,-87.6527229085,189.252655173
41.8671391074,-87.6525401405,181.260681938
41.8670638676,-87.6527333235,140.676625346
41.8670635965,-87.6525419123,132.583814713
41.8672055714,-87.6523866429,73.2820789933
41.8672092105,-87.6521579474,81.2866960003
41.8672104667,-87.6519640667,78.1290871633
41.8672079048,-87.6517907143,78.5944046043
41.8671386503,-87.6523614895,190.649095163
41.867142517,-87.6521678639,195.900810453
41.8670628596,-87.6523593158,133.282239237
41.8670586316,-87.6521673158,133.807358845
41.8671429924,-87.6519860458,187.488923199
41.8671452536,-87.6518028696,190.389521801
41.8670637455,-87.6519894909,130.127492435
41.8670628525,-87.6518074754,133.585300805
41.8672148667,-87.6516052,79.7765144106
41.8672059091,-87.6514422273,83.6514248586
41.867215,-87.651227,102.341961282
41.86722,-87.6510312381,128.616713028
41.8671458643,-87.6516118071,192.253682114
41.8671473433,-87.6514370821,191.17591965
41.8670651525,-87.6516166271,133.080115253
41.8670722373,-87.6514161695,130.522905484
41.8671473478,-87.6512492899,194.828312906
41.8671487742,-87.6510712903,194.211090632
41.8670685574,-87.6512387541,135.864110219
41.8670660247,-87.6510769012,139.425419301
41.8672110417,-87.6508976042,111.448354056
41.8672098056,-87.6506931111,85.5111284082
41.8672075263,-87.6505108158,74.7764558679
41.8672110313,-87.6503310313,76.362165732
41.867157932,-87.6508784951,157.75711118
41.8671571071,-87.6506788333,120.948974209
41.867082,-87.6509043571,86.9475751736
41.8671558889,-87.6505213472,109.900788874
41.867159883,-87.6503335,116.165139486
41.8669761091,-87.6510601273,81.8832577004
41.8672074737,-87.6501277105,78.462345256
41.8672055588,-87.6499419118,76.7749998038
41.8672076304,-87.6497765652,81.7344537538
41.8672058163,-87.6495744286,83.9334167948
41.8671614557,-87.6501319241,111.40067948
41.8671599067,-87.64995884,103.653770712
41.8671619104,-87.6497703582,100.142482061
41.867162,-87.6495925373,100.193100307
41.8672076889,-87.649409,87.6667133929
41.8672081791,-87.6492271045,99.3010878096
41.8672105909,-87.6490351212,101.28682773
41.8672111096,-87.6488540959,103.906512943
41.8671637941,-87.6494056471,100.043349542
41.8671613387,-87.6492141129,97.3345839415
41.8671667917,-87.6490403333,89.6050461031
41.86716192,-87.64886504,90.1102316555
41.8672119863,-87.6486559315,106.000619396
41.8672145857,-87.6484809143,102.170653218
41.8672164286,-87.6483016234,106.539002172
41.867217,-87.6481135,112.68739706
41.8671629623,-87.648667717,88.2450143737
41.8671664571,-87.6484709714,76.56574578
41.8671629189,-87.6483139189,76.2345631471
41.8671634595,-87.6481058378,77.1354606568
41.8672200571,-87.6479118286,103.074063761
41.8672194103,-87.6477599231,105.99570348
41.867220871,-87.6475411398,113.227534808
41.8672195942,-87.6473615362,107.679029742
41.8671629,-87.6477642,70.1985038888
41.8671637812,-87.6475400937,71.3097624847
41.8672954737,-87.6471695263,80.494574082
41.8673182254,-87.6470322817,108.399432239
41.8672288854,-87.6471969896,111.18901261
41.8672428649,-87.6470131622,79.6267951881
