latitude, longitude, ocurrences
41.874376,-87.655014,1
41.8743883333,-87.6548576667,3
41.8743303333,-87.655638,3
41.874329,-87.655511,2
41.8742626,-87.655642,5
41.874241,-87.6555303333,3
41.8743365,-87.65537,2
41.874329,-87.655328,1
41.8742684,-87.6554072,5
41.874253,-87.65531875,4
41.8742185,-87.65565575,4
41.8742126667,-87.655505,3
41.874159,-87.655521,1
41.8741996667,-87.6554536667,3
41.87422425,-87.655327,4
41.874306,-87.655202,1
41.8743276667,-87.6550823333,3
41.8742566667,-87.655194,3
41.8742568,-87.6550978,5
41.874333,-87.65503,1
41.874311,-87.654874,1
41.8742546,-87.6549924,5
41.8742595,-87.654905,2
41.87420925,-87.655203,4
41.874203,-87.655056,1
41.874166,-87.655174,1
41.8742212,-87.6549642,5
41.8742195,-87.654864,2
41.87417,-87.654824,1
41.8738655,-87.6561245,2
41.873962,-87.655545,2
41.874058,-87.6549765,2
41.874363,-87.654802,1
41.874382,-87.654659,3
41.8743886667,-87.6545143333,3
41.8743858,-87.6543308,5
41.874378,-87.654221,1
41.874418,-87.654003,1
41.874403,-87.6541205,2
41.874387,-87.653988,3
41.8743336667,-87.65476,3
41.874337,-87.654695,1
41.8742634,-87.6547692,5
41.8742547143,-87.6546657143,7
41.874308,-87.654539,1
41.8743346667,-87.654439,3
41.8742763333,-87.6545386667,3
41.87425525,-87.6544225,4
41.87421875,-87.65467,4
41.8742265,-87.654571,2
41.874217,-87.654441,2
41.874146,-87.65454,1
41.874174,-87.65448,1
41.8743275,-87.6541945,2
41.874261625,-87.654347125,8
41.87426275,-87.65422125,4
41.8743365,-87.6541375,2
41.8742612857,-87.654108,7
41.8742636667,-87.6539886667,3
41.874212,-87.654266,3
41.8742086667,-87.6541376667,3
41.874216,-87.653968,1
41.874404,-87.6538676667,3
41.874423,-87.653722,1
41.874433,-87.653538,1
41.874395,-87.6536716667,3
41.874379,-87.6536015,2
41.874435,-87.653445,1
41.8744,-87.6534585,2
41.874383,-87.653326,2
41.874436,-87.653296,1
41.874447,-87.653173,1
41.8744035,-87.6532785,2
41.8744045,-87.653162,2
41.8743353333,-87.653881,3
41.874331,-87.653807,1
41.87426675,-87.653911125,8
41.874261,-87.6537937143,7
41.874301,-87.653648,1
41.87433,-87.653565,2
41.8742705,-87.65366225,4
41.8742591429,-87.6535895714,7
41.874208,-87.6538646667,3
41.8742205,-87.653605,2
41.874332,-87.653495,1
41.8743015,-87.6533715,2
41.8742741667,-87.6534761667,6
41.874263,-87.6533721667,6
41.874332,-87.6532615,2
41.8743175,-87.65316,2
41.874271,-87.6532405714,7
41.87428325,-87.6531265,4
41.874209,-87.6533985,2
41.87421,-87.6532275,2
41.874441,-87.653029,1
41.874461,-87.652913,1
41.8743783333,-87.6530103333,3
41.8744095,-87.65294,2
41.8744345,-87.6527395,2
41.8744125,-87.652821,2
41.8743685,-87.6527015,2
41.8744485,-87.652589,2
41.87443,-87.65247525,4
41.874402,-87.652593,1
41.874451,-87.652263,3
41.8743755,-87.652403,2
41.8744,-87.652272,1
41.874305,-87.6530595,2
41.874321,-87.6529046667,3
41.8742628,-87.653042,5
41.8742735714,-87.6529328571,7
41.87431,-87.652801,1
41.874303,-87.652694,1
41.8742775714,-87.6527851429,7
41.8742661429,-87.6527047143,7
41.8742206667,-87.6529723333,3
41.874233,-87.65278,1
41.8743246667,-87.652627,3
41.8743065,-87.6524915,2
41.8742783333,-87.6526006667,3
41.874267,-87.6525006667,6
41.8743095,-87.6523775,2
41.874319,-87.6522935,4
41.874272875,-87.652403375,8
41.8742704,-87.6522674,5
41.874201,-87.652627,1
41.8742175,-87.652384,2
41.874484,-87.651941,1
41.874428,-87.652197,2
41.874438,-87.652081,1
41.874381,-87.6521045,2
41.8744405,-87.651941,4
41.874444,-87.651824,1
41.874399,-87.651966,1
41.874385,-87.6518035,2
41.874484,-87.65161,1
41.8744482,-87.6516192,5
41.874408,-87.651646,1
41.8744103333,-87.6514513333,3
41.874314,-87.6521755,2
41.8743206,-87.652055,5
41.8742728571,-87.6521571429,7
41.8742715,-87.6520705,2
41.8743045,-87.651956,2
41.874324,-87.651831,3
41.8742858,-87.651918,5
41.874271,-87.651834,2
41.874215,-87.652187,1
41.874235,-87.652003,1
41.8743218,-87.6517286,5
41.874301,-87.6516745,2
41.874279,-87.651784,1
41.8742862,-87.6516342,5
41.8743268,-87.651524,5
41.8743204,-87.6514082,5
41.8742875,-87.65147,2
41.8742815,-87.6513795,2
41.874231,-87.651758,1
41.874234,-87.651397,1
41.8744595,-87.65133775,4
41.8743935,-87.6511825,2
41.87444975,-87.6510635,4
41.874479,-87.65084,1
41.874484,-87.650548,1
41.8744383333,-87.650768,3
41.874386,-87.6508703333,3
41.874413,-87.650603,1
41.8743933333,-87.6505126667,3
41.874306,-87.6513233333,3
41.8743351667,-87.6511976667,6
41.874291,-87.651322,1
41.8742685,-87.6511735,2
41.874312,-87.65108825,4
41.8743184,-87.6509782,5
41.8742855,-87.651108,2
41.874292,-87.651014,1
41.87433075,-87.650882,4
41.8743196667,-87.650794,3
41.8742746667,-87.6508913333,3
41.8743276,-87.650646,10
41.874312,-87.6505265,2
41.87428,-87.650665,3
41.874277,-87.650572,1
41.874488,-87.650237,1
41.874438,-87.6503956667,3
41.874427,-87.650197,1
41.874439,-87.650119,2
41.874382,-87.650194,2
41.874361,-87.650084,1
41.874496,-87.649919,1
41.874435,-87.650035,1
41.874432,-87.6498845,2
41.874379,-87.6498835,2
41.8744545,-87.649785,2
41.87446,-87.649623,1
41.874369,-87.6497945,2
41.8743813333,-87.649672,3
41.8743284,-87.6503982,5
41.87433125,-87.65032875,8
41.874276,-87.650326,3
41.874316,-87.650233,1
41.8743365714,-87.6500912857,7
41.8743215,-87.6500061667,6
41.8743355,-87.649876,2
41.8742756667,-87.6500023333,3
41.8743372,-87.64979,5
41.8743306,-87.649681,5
41.874262,-87.649735,1
41.874285,-87.649688,2
41.8791875,-87.649478,2
41.8791865,-87.64923,2
41.879195,-87.648927,2
41.8792005,-87.648674,2
41.8792025,-87.648411,2
41.879204,-87.6481385,2
41.879221,-87.6477405,2
41.879237,-87.647214,2
41.879193,-87.6476955,2
41.879196,-87.647188,1
41.879238,-87.646818,1
41.8792505,-87.6464105,2
41.8791965,-87.6467805,2
41.879195,-87.646315,1
41.880229,-87.644094,2
41.879715,-87.6440816667,3
41.879491,-87.6429785,2
41.879263,-87.645871,2
41.879265,-87.645474,1
41.879185,-87.6458845,2
41.879177,-87.64544,1
41.879274,-87.645081,2
41.879278,-87.644698,1
41.8791695,-87.645022,2
41.879158,-87.644638,1
41.879282,-87.6441676667,3
41.8793163333,-87.6437433333,3
41.879164,-87.644321,1
41.879035,-87.643872,1
41.8793363333,-87.643338,3
41.879296,-87.642816,1
41.8787445,-87.6438495,2
41.878262,-87.6439176667,3
41.8777825,-87.6439435,2
41.8772773333,-87.6439316667,3
41.877264,-87.6427095,2
41.87671,-87.643888,2
41.8767975,-87.642726,2
41.8794865,-87.6424485,2
41.880103,-87.6408285,2
41.879628,-87.6408865,2
41.8793065,-87.642405,2
41.8793193333,-87.6420823333,3
41.879077,-87.642235,1
41.879285,-87.641599,2
41.8792835,-87.6410785,2
41.879164,-87.640969,1
41.878712,-87.6424553333,3
41.878731,-87.6409743333,3
41.8779526,-87.642527,5
41.8782115,-87.640916,2
41.877781,-87.6408845,2
41.877244,-87.6408726667,3
41.876744,-87.6408675,2
41.8746,-87.647716,1
41.8763055,-87.6438835,2
41.8763415,-87.6427015,2
41.8758103333,-87.643823,3
41.8752995,-87.6437585,2
41.875233,-87.642686,1
41.8748495,-87.64378,2
41.8745,-87.649605,1
41.874507,-87.649296,1
41.8744525,-87.649562,2
41.874458,-87.649491,1
41.8743795,-87.6495875,2
41.874364,-87.649493,1
41.87445125,-87.64932425,4
41.874378,-87.64934225,4
41.8743613333,-87.649236,3
41.874512,-87.648998,1
41.8744445,-87.649121,2
41.874459,-87.649023,3
41.8743885,-87.6490875,2
41.8743663333,-87.649027,3
41.874473,-87.64887,1
41.874462,-87.648766,1
41.874369,-87.648936,2
41.8743784286,-87.6487992857,7
41.8743356667,-87.6495336667,3
41.8743334,-87.6494588,5
41.87433525,-87.64936475,4
41.874331,-87.649236,2
41.8742705,-87.6493695,2
41.8743382857,-87.649127,7
41.8743285,-87.6490055,2
41.874246,-87.649135,1
41.874284,-87.649023,1
41.8743463333,-87.6489053333,3
41.8743326667,-87.6488113333,3
41.874259,-87.648815,1
41.8745015,-87.6486515,2
41.874516,-87.648425,1
41.87446,-87.64872,2
41.8743763333,-87.6486626667,3
41.87436,-87.6485745,2
41.874472,-87.648479,2
41.874464,-87.648424,1
41.874385,-87.6484921667,6
41.874374,-87.6483756667,3
41.874501,-87.648178,2
41.874521,-87.647934,1
41.8744695,-87.648259,2
41.87446,-87.648152,1
41.8743815,-87.6482655,2
41.8743796667,-87.648154,3
41.8744455,-87.647947,2
41.8743325,-87.648704,2
41.8743455,-87.6486,2
41.87429,-87.648707,1
41.874268,-87.64855,1
41.874336,-87.64848225,4
41.874328,-87.648384,1
41.874291,-87.648384,1
41.8743406,-87.6482678,5
41.8743282,-87.6481606,5
41.874276,-87.648265,1
41.8743162,-87.6480428,5
41.87432875,-87.64795175,4
41.874257,-87.648063,1
41.874279,-87.647957,2
41.87448,-87.647874,1
41.874424,-87.647799,1
41.874428,-87.647685,2
41.874372,-87.647878,1
41.874424,-87.647564,2
41.874558,-87.647441,1
41.8744153333,-87.6473696667,3
41.8743975,-87.6471845,2
41.8743214,-87.6478354,5
41.8743033333,-87.6477243333,3
41.8742713333,-87.647824,3
41.8742816667,-87.647722,3
41.8743275,-87.6476095,2
41.87432,-87.6475415,2
41.8742718,-87.6476196,5
41.8742613333,-87.647502,6
41.87423,-87.647735,2
41.8742,-87.647465,1
41.874316,-87.6473065,2
41.8742615,-87.6473973333,6
41.874248,-87.647314,2
41.874299,-87.64719,1
41.874297,-87.647077,1
41.874267,-87.647191,2
41.874193,-87.647409,1
41.8742,-87.647285,3
41.8741458,-87.6472618,5
41.8741765,-87.647194,2
41.8741541667,-87.64719,6
41.8744006667,-87.646838,3
41.87441,-87.6465035,2
41.8744155,-87.6462205,2
41.8743065,-87.646862,2
41.874317,-87.646464,1
41.874082,-87.647169,7
41.874076,-87.647049,1
41.87402,-87.647227,2
41.873922,-87.647246,2
41.8739632,-87.6471815,10
41.873964,-87.64712,1
41.87389675,-87.6471755,4
41.87384725,-87.6471635,4
41.873857,-87.647024,1
41.8737706,-87.6472036,5
41.873767,-87.647117,1
41.873723875,-87.647174,8
41.873716,-87.6471165,2
41.8736645,-87.64719825,4
41.8736106667,-87.6471563333,3
41.87354,-87.6471812222,9
41.873544,-87.647091,1
41.8734735,-87.6471778333,6
41.873483,-87.6470875,2
41.8734203333,-87.6472063333,3
41.8733471429,-87.647164,7
41.8732928333,-87.6471698333,6
41.8733095,-87.6470665,2
41.8732306667,-87.647188,6
41.873239,-87.647068,1
41.8731833333,-87.6471746667,3
41.8733613333,-87.6469243333,3
41.873115,-87.6471616667,6
41.8730402857,-87.6471624286,7
41.8730525,-87.6470665,2
41.8729855714,-87.6471712857,7
41.872928,-87.6471683333,3
41.8728815,-87.647164,2
41.872855,-87.647097,1
41.8728156667,-87.6471648333,6
41.872806,-87.64708,3
41.8727447143,-87.64718,7
41.87275,-87.647113,2
41.872681,-87.647143,2
41.872658,-87.647066,1
41.873014,-87.6469545,2
41.8727623333,-87.646946,3
41.87442,-87.645889,3
41.8744383333,-87.6454596667,3
41.8743225,-87.6460085,2
41.8743275,-87.645491,2
41.8744423333,-87.645014,3
41.874452,-87.6446233333,3
41.874332,-87.64508,1
41.874342,-87.644662,2
41.874452,-87.644294,2
41.8744535,-87.644027,2
41.874576,-87.643806,1
41.8744055,-87.643862,2
41.874367,-87.643678,1
41.874354,-87.644241,1
41.8743733333,-87.6431186667,3
41.875822,-87.6426365,2
41.876338,-87.6408665,2
41.875879,-87.6408535,2
41.875221,-87.6426645,2
41.8754345,-87.6408235,2
41.874886,-87.6408546667,3
41.874379,-87.642244,3
41.8743856667,-87.64141,3
41.874487,-87.640904,1
41.872619,-87.6861956667,3
41.8726303333,-87.6861493333,3
41.872555,-87.686187,1
41.8725583333,-87.6861361667,6
41.8725145,-87.6861945,2
41.872498,-87.686145,1
41.872431,-87.6861815,2
41.8724323333,-87.686141,3
41.872386,-87.686173,1
41.8723938,-87.6861432,5
41.872317,-87.686212,2
41.872317,-87.6861163333,3
41.8722573333,-87.6861806667,3
41.8722655,-87.6861245,2
41.872186,-87.686184,1
41.872213,-87.686145,5
41.872139,-87.686175,1
41.872155,-87.6861196667,3
41.872059,-87.686197,2
41.872083,-87.686116,2
41.8720335,-87.68618,2
41.8720207143,-87.686137,7
41.87194,-87.686176,1
41.8719656667,-87.6861173333,3
41.8719,-87.68617,1
41.871891,-87.68612,2
41.8718352857,-87.6861298571,7
41.8718013333,-87.686182,3
41.871765,-87.6861026667,3
41.871695,-87.686167,1
41.8717206667,-87.6861243333,3
41.871663,-87.686166,1
41.8716356,-87.6861088,5
41.871579,-87.6861775,2
41.8715955,-87.6861075,4
41.8715256,-87.6861202,5
41.8714542,-87.6861272,5
41.871428,-87.6861263333,3
41.8713555,-87.68611425,4
41.8712896667,-87.6861191667,6
41.8712224,-87.6861268,5
41.8711656667,-87.6861186667,3
41.871111,-87.686174,1
41.8710916,-87.6860922,5
41.8710594,-87.6860956,5
41.870988,-87.6861305,4
41.870922,-87.686186,1
41.8709212,-87.6861058,5
41.870869,-87.686103,5
41.870788,-87.686169,1
41.870815,-87.686095,2
41.87077,-87.686172,1
41.870751,-87.686118,2
41.8713436667,-87.686037,3
41.8710566667,-87.686018,3
41.87087,-87.686018,1
41.870774,-87.6860136667,3
41.870711,-87.686193,1
41.8706833333,-87.6861101667,6
41.87063125,-87.68609,4
41.870578,-87.686169,1
41.870556,-87.6861313333,3
41.870517,-87.686197,1
41.870501,-87.68611325,4
41.8704408,-87.6860956,5
41.8703853333,-87.686093,3
41.870304,-87.686197,1
41.87031325,-87.68612775,4
41.870254,-87.6860882,5
41.8701966,-87.6861024,5
41.8701325,-87.686075,2
41.870073,-87.686184,1
41.87006375,-87.686126,4
41.8700236,-87.6860688,5
41.8699763333,-87.6861026667,3
41.869912,-87.6860905,2
41.8698375,-87.6861166667,6
41.8697705,-87.6860745,2
41.870628,-87.685981,2
41.8705215,-87.6860165,2
41.870404,-87.685967,2
41.8702716667,-87.685993,3
41.870137,-87.685939,1
41.8700536667,-87.6859846667,3
41.8698996667,-87.6859603333,3
41.8698235,-87.68602325,4
41.869752,-87.685714,1
41.8697235,-87.68608425,4
41.8696445,-87.6861235,4
41.8695915,-87.686108,2
41.86951175,-87.6860855,4
41.86940125,-87.68610225,4
41.86937,-87.686171,1
41.869353,-87.6860716667,3
41.869288,-87.6860916667,3
41.8692185,-87.68611,2
41.86915425,-87.68610325,4
41.8691315,-87.686094,2
41.8690575,-87.686079,2
41.8689,-87.68613,2
41.869639,-87.68603575,4
41.869612,-87.685992,1
41.869614,-87.685923,1
41.8695365,-87.6860495,2
41.8695735,-87.685354,2
41.8694473333,-87.686019,3
41.869413,-87.686048,1
41.869376,-87.68592,1
41.869331,-87.686011,1
41.869284,-87.6860413333,3
41.8695733333,-87.6846253333,3
41.8692326667,-87.686014,3
41.869146,-87.686042,2
41.86918,-87.685926,1
41.8690925,-87.685997,2
41.8690476,-87.6860216,5
41.869025,-87.6858705,2
41.86909,-87.685758,1
41.8690355,-87.6857835,2
41.8690495,-87.685711,2
41.8690286667,-87.6855783333,3
41.86905175,-87.6854735,4
41.869012,-87.685307,2
41.869036,-87.6852365,2
41.868987,-87.685992,1
41.868987,-87.6859184,5
41.868944,-87.685887,1
41.8689915,-87.6857925,2
41.868979,-87.6856572,5
41.868948,-87.685788,1
41.868831,-87.68577,1
41.8689835,-87.6855625,2
41.86899,-87.685433,1
41.868941,-87.685565,2
41.8689803333,-87.685359,6
41.868983,-87.685276,1
41.868936,-87.68533,1
41.868944,-87.685265,1
41.868822,-87.685418,1
41.869079,-87.685186,1
41.869055,-87.6851345,2
41.8690155,-87.685052,2
41.869091,-87.684876,1
41.869057,-87.684959,1
41.869032,-87.684795,4
41.86906,-87.684651,3
41.869075,-87.684536,1
41.869091,-87.684411,1
41.8690266667,-87.6845236667,3
41.868998,-87.6851285,2
41.8689767143,-87.6850492857,7
41.868916,-87.685014,1
41.869011,-87.684968,1
41.86898475,-87.684793,8
41.868813,-87.685111,1
41.868811,-87.684846,1
41.868982,-87.684748,1
41.868998,-87.684587,2
41.868913,-87.684709,1
41.8689864444,-87.6844845556,9
41.868997,-87.684333,1
41.868816,-87.68459,1
41.8697565,-87.6828745,2
41.869817,-87.6821883333,3
41.8698916667,-87.681239,3
41.8696386667,-87.6838323333,3
41.869704,-87.683285,1
41.869105,-87.684305,1
41.869103,-87.684109,1
41.869042,-87.6842493333,3
41.869048,-87.684205,1
41.86911,-87.683946,1
41.869015,-87.684011,1
41.8690308571,-87.6839584286,7
41.8690413333,-87.683815,3
41.86911,-87.683641,1
41.8690328,-87.6836355,10
41.8690363333,-87.6835096667,3
41.8690066667,-87.6842696667,3
41.8689945714,-87.68417,7
41.869003,-87.684033,1
41.868821,-87.684237,1
41.868824,-87.683913,1
41.8690006,-87.6838544,5
41.86901,-87.683777,1
41.8689963333,-87.6835873333,3
41.868819,-87.68362,1
41.869134,-87.683384,1
41.869139,-87.683089,1
41.8690805,-87.6833755,2
41.8690374,-87.6833846,5
41.869039,-87.6833128,5
41.869077,-87.683107,1
41.86902925,-87.683182,4
41.869038125,-87.6830865,8
41.869141,-87.682823,1
41.869074,-87.682924,1
41.8690313333,-87.6829683333,3
41.86902675,-87.68282175,4
41.869074,-87.682761,1
41.869083,-87.682672,1
41.869036625,-87.682753,8
41.8690415,-87.682614,2
41.8689933333,-87.6833246667,3
41.869007,-87.683063,1
41.868822,-87.683378,1
41.868825,-87.683108,1
41.8689213333,-87.6828086667,3
41.869146,-87.682522,1
41.869149,-87.682188,1
41.869078,-87.682506,2
41.869085,-87.682428,2
41.86904075,-87.6825245,4
41.8690266,-87.682436,5
41.869086,-87.682242,2
41.869032,-87.682323,2
41.8690453333,-87.6822241667,6
41.869154,-87.681839,1
41.869103,-87.6821095,2
41.869089,-87.6819636667,3
41.8690335,-87.68212825,4
41.86904225,-87.681988,4
41.869103,-87.6818765,2
41.86904,-87.681916,2
41.8690426,-87.6817844,5
41.8688756667,-87.6823363333,3
41.868911,-87.681934,2
41.8691485,-87.68156,2
41.869148,-87.681358,1
41.86910125,-87.681679,4
41.869093,-87.681534,1
41.86904275,-87.6816735,4
41.8690476667,-87.6815606667,3
41.8691125,-87.6814175,2
41.869109,-87.681335,2
41.8690563333,-87.6814476667,3
41.869054,-87.68135575,4
41.8691566667,-87.6811453333,3
41.869174,-87.680925,1
41.869091,-87.681245,2
41.8690846667,-87.6811283333,3
41.8690596667,-87.6812563333,3
41.869044,-87.681118,1
41.869094,-87.6810382,5
41.8690975,-87.6809035,2
41.869056,-87.681045,2
41.869061,-87.680947,1
41.868813,-87.68151,1
41.8688746667,-87.681131,3
41.869957,-87.680236,2
41.8691535,-87.6807715,2
41.8691575,-87.6805365,2
41.8690861667,-87.6807723333,6
41.8691006667,-87.6806896667,3
41.8690645,-87.6807885,2
41.869065,-87.680703,1
41.8691113333,-87.6805636667,3
41.869097,-87.68047725,4
41.869067,-87.680536,1
41.8690614,-87.6804844,5
41.8691475,-87.6803085,2
41.8691483333,-87.68006,3
41.8691035,-87.680375,4
41.86908525,-87.6802215,4
41.8690594,-87.6802514,5
41.86909725,-87.680144,4
41.869108,-87.6800455,2
41.869067,-87.680021,2
41.868964,-87.680737,1
41.868945,-87.680442,1
41.868827,-87.680667,1
41.868844,-87.680421,1
41.8688905,-87.680165,2
41.869181,-87.67986,1
41.869156,-87.67972,1
41.8690961667,-87.679914,6
41.869094,-87.679809,1
41.869058,-87.6799205,4
41.8691173333,-87.679722,3
41.8690988333,-87.6796106667,6
41.8690606667,-87.67969,3
41.869062,-87.6795786667,3
41.869178,-87.679435,2
41.8691103333,-87.679489,3
41.869119,-87.679381,2
41.86906,-87.67936675,4
41.8690988,-87.6792956,5
41.8691082,-87.6791912,5
41.869067,-87.679317,1
41.869044,-87.679125,1
41.8689026667,-87.6797796667,3
41.868884,-87.6793533333,3
41.869166,-87.679005,3
41.869136,-87.678759,1
41.869094,-87.6790654,5
41.8691064,-87.6789486,5
41.869067,-87.6790845,2
41.8690906667,-87.6788381667,6
41.869084,-87.678705,1
41.8690585,-87.678847,2
41.869208,-87.678668,1
41.869142,-87.67863675,4
41.8691386667,-87.6784106667,3
41.869145,-87.678262,1
41.869103,-87.67861275,4
41.8690998,-87.6785502,5
41.86907,-87.678601,1
41.869057,-87.678557,1
41.86909,-87.678451,1
41.8690965714,-87.6783071429,7
41.869061,-87.67827,1
41.868933,-87.679066,1
41.868959,-87.678781,1
41.868871,-87.678979,1
41.868876,-87.678727,1
41.8689395,-87.678485,2
41.869216,-87.678242,1
41.869147,-87.6781895,4
41.869137,-87.678075,1
41.869222,-87.677824,1
41.8691496,-87.6778762,5
41.869106,-87.678211,3
41.869092,-87.678092,2
41.8691025,-87.677986,6
41.8691055,-87.677873,4
41.869065,-87.677978,1
41.8691405,-87.677707,2
41.869227,-87.67742,1
41.8691456667,-87.6775576667,3
41.8691506667,-87.67744,3
41.8690965,-87.677746,2
41.86911225,-87.67767325,4
41.869071,-87.677682,1
41.869108,-87.677552,5
41.86909475,-87.6774105,4
41.869,-87.678206,1
41.86895,-87.6779145,2
41.868889,-87.678203,1
41.8689363333,-87.677547,3
41.872624,-87.676451,2
41.8726425,-87.676376,2
41.87257575,-87.676428,4
41.872501,-87.67644525,4
41.8724468,-87.6764226,5
41.872457,-87.676375,2
41.8723885,-87.676425,4
41.872383,-87.67639,1
41.8723205,-87.6764275,2
41.8722678,-87.6764244,5
41.872237,-87.676388,1
41.87221,-87.676415,3
41.87220475,-87.67637675,4
41.872147,-87.6763956667,3
41.872069,-87.6764375,2
41.8720755,-87.676395,2
41.872011875,-87.676371625,8
41.87195625,-87.67636225,4
41.871875,-87.676404,1
41.8718933333,-87.6763766667,3
41.871828,-87.676426,1
41.87184,-87.676369,3
41.8717732857,-87.6763425714,7
41.8717056667,-87.6763536667,3
41.871643,-87.676423,1
41.87165425,-87.676367,4
41.8715843333,-87.6763351667,6
41.8715443333,-87.6763263333,3
41.871485,-87.6763236667,3
41.871508,-87.676273,1
41.871537,-87.676119,1
41.8714665,-87.6762361667,6
41.87146375,-87.676134125,8
41.871626,-87.675873,1
41.871525,-87.675966,1
41.8714743333,-87.676036,6
41.871473,-87.675936,5
41.871504,-87.675836,1
41.871504,-87.675657,1
41.871472,-87.6758095455,11
41.87146975,-87.67568675,4
41.871404,-87.676223,2
41.8714098333,-87.6761356667,6
41.87137,-87.676268,1
41.8713466667,-87.6761403333,3
41.8712854286,-87.6762234286,7
41.8712363333,-87.6762216667,3
41.871217,-87.676154,2
41.8714303333,-87.676001,3
41.87141525,-87.67590175,4
41.8714103333,-87.6758346667,3
41.8714295,-87.6757015,2
41.871374,-87.675776,1
41.871157,-87.676254,1
41.871164,-87.676163,1
41.871094,-87.676212,1
41.8711115,-87.676156,2
41.8710578,-87.6762258,5
41.870993,-87.6762176667,3
41.8709736667,-87.676162,3
41.870921,-87.676227,3
41.870917,-87.67613,1
41.8708535,-87.67622925,4
41.870803,-87.676213,3
41.87081,-87.676149,1
41.870769,-87.676183,1
41.871619,-87.675606,1
41.8716,-87.675334,1
41.87146675,-87.675591,8
41.8714695556,-87.6755032222,9
41.8714761429,-87.675375,7
41.8714660769,-87.6752710769,13
41.871584,-87.674805,1
41.8715303333,-87.6750706667,3
41.8714775714,-87.6751504286,7
41.8714681667,-87.6750401667,6
41.871514,-87.674912,2
41.871528,-87.6748616667,3
41.8714701667,-87.6749436667,6
41.8714841667,-87.6748371667,6
41.8714125,-87.675601,4
41.8714266667,-87.6754696667,3
41.871407,-87.6753895,4
41.8714195,-87.675262,2
41.871423,-87.675167,4
41.871417,-87.675067,1
41.871374,-87.675145,1
41.8714243333,-87.674914,3
41.871405,-87.674835,2
41.871581,-87.674488,2
41.8715216667,-87.6747123333,3
41.87152725,-87.67460925,4
41.87148375,-87.6747055,4
41.871465,-87.6745845,2
41.8715152,-87.674539,5
41.87152375,-87.6743935,4
41.8714765,-87.6744945,2
41.8714686667,-87.674379,3
41.8715975,-87.6742275,2
41.871606,-87.673983,1
41.8715251429,-87.6742862857,7
41.87151925,-87.6742015,4
41.8714753333,-87.6743233333,3
41.8714703333,-87.674178,3
41.8715231429,-87.6740638571,7
41.8715228571,-87.673957,7
41.871474,-87.674054,2
41.871464,-87.673963,3
41.871437,-87.674683,1
41.871433,-87.6745955,2
41.871357,-87.674587,1
41.871416,-87.6745435,2
41.8714205,-87.6743015,2
41.871422,-87.674176,1
41.871359,-87.674258,1
41.871381,-87.674083,1
41.8714223333,-87.6739733333,3
41.871351,-87.673973,1
41.87126,-87.673996,1
41.871069,-87.6740755,2
41.870819,-87.6741753333,3
41.8717083333,-87.6724766667,3
41.872453,-87.671492,3
41.872066,-87.671487,1
41.871728,-87.6720675,2
41.871877,-87.671485,1
41.871692,-87.671735,1
41.8717065,-87.671478,2
41.871723,-87.671139,1
41.87157,-87.673878,1
41.8715936667,-87.6736066667,3
41.8715206667,-87.6738483333,3
41.8715242,-87.6737532,5
41.87147,-87.673842,2
41.8714654,-87.6737538,5
41.8715234286,-87.6736331429,7
41.8715245,-87.6735335,4
41.8714621667,-87.6736451667,6
41.8714616667,-87.6734983333,3
41.87163,-87.673384,1
41.871647,-87.67333,1
41.8716,-87.673413,3
41.871609,-87.673153,3
41.871532875,-87.673414875,8
41.871534,-87.673324,4
41.8714594286,-87.673433,7
41.8714745,-87.673331,2
41.871534,-87.673205,7
41.871542,-87.6730951429,7
41.8714712,-87.6730946,5
41.871404,-87.6737372,5
41.871361,-87.673832,1
41.8713533333,-87.6737233333,3
41.8713723333,-87.673578,3
41.871293,-87.6738355,2
41.871296,-87.673696,1
41.8712055,-87.6738615,2
41.87125,-87.673754,1
41.871309,-87.673598,3
41.8714194,-87.6734356,5
41.8714255,-87.6733285,2
41.8713596667,-87.6734126667,3
41.8714245,-87.6731875,2
41.8714026667,-87.6731066667,3
41.871378,-87.673112,1
41.871267,-87.673333,3
41.871662,-87.673032,2
41.8716445,-87.6728675,2
41.871575,-87.673019,2
41.871593,-87.6729065,2
41.871677,-87.672755,1
41.871668,-87.6726475,2
41.8715705,-87.672812,2
41.871592,-87.6726575,4
41.8715513333,-87.6729603333,3
41.87153075,-87.67289125,4
41.871471,-87.673041,1
41.8714665,-87.6728555,2
41.8715365,-87.67277425,4
41.8715475,-87.67266375,4
41.871474,-87.6727516667,3
41.871661,-87.672511,1
41.871627,-87.672419,1
41.8715845,-87.672535,2
41.871575,-87.6724596667,3
41.871649,-87.67234,1
41.871652,-87.672193,1
41.87158775,-87.6723325,4
41.8715865,-87.672247,2
41.8715263333,-87.6725776667,3
41.8715293333,-87.6724333333,3
41.871469,-87.6725773333,3
41.871474,-87.672458,4
41.8715333333,-87.672328,3
41.871541,-87.672262,2
41.871458,-87.672288,1
41.8714764,-87.672212,5
41.8714276667,-87.672958,3
41.8714038,-87.6727944,5
41.87144,-87.672716,1
41.871402,-87.67252825,4
41.87144,-87.672499,1
41.87142,-87.672306,1
41.8714016667,-87.672246,3
41.8711533333,-87.6737966667,3
41.871099,-87.673613,1
41.8710263333,-87.673805,3
41.87098,-87.673493,1
41.871187,-87.6734675,2
41.871128,-87.673463,1
41.871111,-87.673337,1
